sentence_num,token,tag
9839,tapi,CC
9839,kemungkinan,NN
9839,dapat,MD
9839,menimbulkan,VB
9839,bencana,NN
9839,yang,SC
9839,besar,JJ
9839,",",Z
9839,kata,VB
9839,-nya,PRP
9839,.,Z
9840,Sejak,IN
9840,25,CD
9840,Desember,NNP
9840,2006,CD
9840,hingga,IN
9840,pagi,NN
9840,ini,PR
9840,(,Z
9840,24,CD
9840,/,Z
9840,1,CD
9840,),Z
9840,",",Z
9840,seluruh,CD
9840,zona,NN
9840,pulau,NN
9840,Jawa,NNP
9840,-,Z
9840,Sumatra,NNP
9840,-,Z
9840,Andaman,NNP
9840,mengalami,VB
9840,lebih,RB
9840,dari,IN
9840,51,CD
9840,gempa bumi,NN
9840,dengan,SC
9840,kekuatan,NN
9840,bervariasi,VB
9840,dari,IN
9840,"4,2",CD
9840,hingga,IN
9840,"7,5",CD
9840,pada,IN
9840,skala Richter,NND
9840,",",Z
9840,ujar,VB
9840,ilmuwan,NN
9840,terkemuka,JJ
9840,dari,IN
9840,India,NNP
9840,tersebut,PR
9840,.,Z
9841,Gempa,NN
9841,tersebut,PR
9841,antara,IN
9841,lain,JJ
9841,yang,SC
9841,terjadi,VB
9841,di,IN
9841,Taiwan,NNP
9841,dengan,SC
9841,kekuatan,NN
9841,"7,1",CD
9841,pada,IN
9841,26,CD
9841,Desember,NNP
9841,dan,CC
9841,"7,5",CD
9841,di,IN
9841,laut,NNP
9841,Maluku,NNP
9841,.,Z
9842,Gempa,NN
9842,berkekuatan,VB
9842,"4,9",CD
9842,dan,CC
9842,"6,1",CD
9842,juga,RB
9842,tercatat,VB
9842,di,IN
9842,Kepulauan,NNP
9842,Nicobar,NNP
9842,.,Z
9843,Sebagian,CD
9843,besar,JJ
9843,dari,IN
9843,kejadian,NN
9843,alam,NN
9843,tersebut,PR
9843,terkait,VB
9843,dengan,IN
9843,fenomena,NN
9843,bawah,NN
9843,tanah,NN
9843,yang,SC
9843,menyebabkan,VB
9843,tsunami,NN
9843,tahun,NN
9843,2004,CD
9843,dan,CC
9843,menewaskan,VB
9843,hampir,RB
9843,"250,000",CD
9843,orang,NN
9843,di,IN
9843,sejumlah,CD
9843,negara,NN
9843,",",Z
9843,termasuk,VB
9843,India,NNP
9843,",",Z
9843,kata,VB
9843,-nya,PRP
9843,.,Z
9844,Ini,PR
9844,menunjukkan,VB
9844,betapa,SC
9844,aktif,JJ
9844,wilayah,NN
9844,ini,PR
9844,secara,IN
9844,seismik,JJ
9844,.,Z
9845,Apakah,WH
9845,kita,PRP
9845,sudah,MD
9845,siap,VB
9845,dengan,IN
9845,sistem peringatan dini,NN
9845,tsunami,NN
9845,untuk,SC
9845,memberi tahu,VB
9845,masyarakat,NN
9845,sebelum,SC
9845,bencana alam,NN
9845,terjadi,VB
9845,di,IN
9845,masa,NN
9845,mendatang,VB
9845,?,Z
9845,",",Z
9845,kata,VB
9845,Chandrasekharam,NNP
9845,.,Z
9846,Chandrasekharam,NNP
9846,menyarankan,VB
9846,agar,SC
9846,diadakan,VB
9846,latihan,NN
9846,penggunaan,NN
9846,sistem peringatan dini,NN
9846,tsunami,NN
9846,yang,SC
9846,telah,MD
9846,dipasang,VB
9846,di,IN
9846,India,NNP
9846,.,Z
9847,Beberapa,CD
9847,gempa bumi,NN
9847,yang,SC
9847,terjadi,VB
9847,akhir-akhir,RB
9847,ini,PR
9847,harus,MD
9847,diwaspadai,VB
9847,.,Z
9848,Sistem,NN
9848,peringatan,NN
9848,dini,JJ
9848,tsunami,NN
9848,harus,MD
9848,mampu,JJ
9848,menyiagakan,VB
9848,masyarakat,NN
9848,di,IN
9848,daerah pesisir,NN
9848,pantai,NN
9848,dalam,IN
9848,10,CD
9848,menit,NN
9848,dari,IN
9848,kejadian,NN
9848,bencana alam,NN
9848,",",Z
9848,lanjut,VB
9848,-nya,PRP
9848,.,Z
9849,Menteri,NNP
9849,Pertahanan,NNP
9849,Ekuador,NNP
9849,",",Z
9849,Guadalupe,NNP
9849,Larriva,NNP
9849,",",Z
9849,dan,CC
9849,putri,NN
9849,-nya,PRP
9849,tewas,VB
9849,Rabu,NNP
9849,malam,NN
9849,dalam,IN
9849,suatu,CD
9849,tabrakan,NN
9849,antara,IN
9849,dua,CD
9849,pesawat,NN
9849,helikopter,NN
9849,militer,NN
9849,di,IN
9849,dekat,JJ
9849,satu,CD
9849,pangkalan,NN
9849,di,IN
9849,pantai,NN
9849,Pasifik,NNP
9849,",",Z
9849,kata,VB
9849,juru bicara,NN
9849,kepresidenan,NN
9849,.,Z
9850,Informasi,NN
9850,yang,SC
9850,kami,PRP
9850,dapatkan,VB
9850,adalah,VB
9850,bahwa,SC
9850,ada,VB
9850,satu,CD
9850,kecelakaan,NN
9850,dua,CD
9850,helikopter,NN
9850,milik,NN
9850,Angkatan,NNP
9850,Udara,NNP
9850,",",Z
9850,salah satu,CD
9850,-nya,PRP
9850,membawa,VB
9850,menteri,NN
9850,pertahanan,NN
9850,dan,CC
9850,putri,NN
9850,-nya,PRP
9850,",",Z
9850,yang,SC
9850,tewas,VB
9850,",",Z
9850,kata,VB
9850,Monica,NNP
9850,Chuji,NNP
9850,",",Z
9850,wanita,NN
9850,juru bicara,NN
9850,kantor,NN
9850,kepresidenan,NN
9850,.,Z
9851,Larriva,NNP
9851,melaksanakan,VB
9851,tugas,NN
9851,-nya,PRP
9851,15,CD
9851,Januari,NNP
9851,lalu,CC
9851,",",Z
9851,menjadi,VB
9851,wanita,NN
9851,pertama,OD
9851,yang,SC
9851,bertugas,VB
9851,sebagai,IN
9851,menteri,NN
9851,pertahanan,NN
9851,di,IN
9851,negara,NN
9851,ini,PR
9851,.,Z
9852,Emiliano,NNP
9852,Mercado,NNP
9852,del,NNP
9852,Toro,NNP
9852,",",Z
9852,yang,SC
9852,menikmati,VB
9852,sebulan,NN
9852,sebagai,IN
9852,orang,NN
9852,tertua,JJ
9852,di,IN
9852,dunia,NN
9852,",",Z
9852,Rabu,NNP
9852,meninggal,VB
9852,di,IN
9852,rumah,NN
9852,-nya,PRP
9852,di,IN
9852,pantai,NN
9852,utara,NN
9852,Puerto,NNP
9852,Rico,NNP
9852,pada,IN
9852,usia,NN
9852,115,CD
9852,tahun,NN
9852,",",Z
9852,kata,VB
9852,kantor berita,NNP
9852,AP,NNP
9852,mengutip,VB
9852,cucu,NN
9852,-nya,PRP
9852,",",Z
9852,Dolores,NNP
9852,Martinez,NNP
9852,.,Z
9853,Dia,PRP
9853,dilahirkan,VB
9853,pada,IN
9853,saat,NN
9853,Puerto,NNP
9853,Rico,NNP
9853,masih,MD
9853,berada,VB
9853,di bawah,VB
9853,koloni,NN
9853,Spanyol,NNP
9853,",",Z
9853,dan,CC
9853,dilatih,VB
9853,sebagai,IN
9853,serdadu,NN
9853,pada,IN
9853,saat,NN
9853,Perang,NNP
9853,Dunia,NNP
9853,I,NNP
9853,berakhir,VB
9853,",",Z
9853,kata,VB
9853,laporan,NN
9853,tersebut,PR
9853,.,Z
9854,Dia,PRP
9854,meninggal,VB
9854,seperti,IN
9854,malaikat,NN
9854,kecil,JJ
9854,",",Z
9854,tutur,VB
9854,Martinez,NNP
9854,",",Z
9854,sebagai,IN
9854,dikutip,VB
9854,kantor berita,NN
9854,tersebut,PR
9854,.,Z
9855,Mercano,NNP
9855,del,NNP
9855,Toro,NNP
9855,",",Z
9855,yang,SC
9855,lahir,VB
9855,pada,IN
9855,21,CD
9855,Agustus,NNP
9855,1891,CD
9855,",",Z
9855,diketahui,VB
9855,menjadi,VB
9855,orang,NN
9855,tertua,JJ
9855,di,IN
9855,dunia,NN
9855,bulan,NN
9855,lalu,CC
9855,ketika,SC
9855,Elizabeth,NNP
9855,',Z
9855,Lizzie,NNP
9855,',Z
9855,Bolden,NNP
9855,meninggal,VB
9855,dalam,IN
9855,116,CD
9855,tahun,NN
9855,Desember,NNP
9855,lalu,CC
9855,",",Z
9855,di,IN
9855,satu,CD
9855,rumah,NN
9855,perawatan,NN
9855,di,IN
9855,Tennessee,NNP
9855,.,Z
9856,Seorang,NND
9856,wanita,NN
9856,Connecticut,NNP
9856,berumur,VB
9856,114,CD
9856,tahun,NN
9856,",",Z
9856,Emma,NNP
9856,Faust,NNP
9856,Tillman,NNP
9856,",",Z
9856,sekarang,NN
9856,diduga,VB
9856,menjadi,VB
9856,orang,NN
9856,yang,SC
9856,tertua,JJ
9856,di,IN
9856,planet,NN
9856,bumi,NN
9856,ini,PR
9856,.,Z
9856,Tillman,NNP
9856,lahir,VB
9856,pada,IN
9856,22,CD
9856,November,NNP
9856,1892,CD
9856,",",Z
9856,kemudian,CC
9856,disusul,VB
9856,warga,NN
9856,Jepang,NNP
9856,Yone,NNP
9856,Minagawa,NNP
9856,",",Z
9856,yang,SC
9856,juga,RB
9856,berusia,VB
9856,114,CD
9856,tahun,NN
9856,.,Z
9857,Mercado,NNP
9857,del,NNP
9857,Toro,NNP
9857,tidak,NEG
9857,pernah,MD
9857,menikah,VB
9857,dan,CC
9857,juga,RB
9857,tak,NEG
9857,punya,VB
9857,anak,NN
9857,",",Z
9857,menurut,IN
9857,laporan,NN
9857,AP,NNP
9857,.,Z
9858,Meteri,NNP
9858,Pertahanan,NNP
9858,Ekuador,NNP
9858,Guadalupe,NNP
9858,Larriva,NNP
9858,bersama,IN
9858,putri,NN
9858,-nya,PRP
9858,dinyatakan,VB
9858,tewas,VB
9858,dalam,IN
9858,tabrakan,NN
9858,dua,CD
9858,helikopter,NN
9858,militer,NN
9858,dekat,JJ
9858,sebuah,NND
9858,pangkalan,NN
9858,di,IN
9858,pantai,NN
9858,Pasifik,NNP
9858,Rabu,NNP
9858,malam,NN
9858,",",Z
9858,kata,VB
9858,juru bicara,NN
9858,kepresidenan,NN
9858,negara,NN
9858,itu,PR
9858,.,Z
9859,Sementara,SC
9859,itu,PR
9859,",",Z
9859,kantor berita,NNP
9859,Reuters,NNP
9859,mengatakan,VB
9859,Larriva,NNP
9859,adalah,VB
9859,wanita,NN
9859,pertama,OD
9859,di,IN
9859,negara,NN
9859,itu,PR
9859,yang,SC
9859,menjabat,VB
9859,sebagai,IN
9859,menteri,NN
9859,pertahanan,NN
9859,pada,IN
9859,15,CD
9859,Januari,NNP
9859,tahun,NN
9859,ini,PR
9859,.,Z
9860,Sebagai,IN
9860,seorang,NND
9860,profesor,NN
9860,di,IN
9860,sebuah,NND
9860,universitas,NN
9860,dan,CC
9860,pemimpin,NN
9860,Partai,NNP
9860,Sosialis,NNP
9860,di,IN
9860,Ekuador,NNP
9860,",",Z
9860,Guadalupe,NNP
9860,Larriva,NNP
9860,juga,RB
9860,adalah,VB
9860,salah satu,CD
9860,di,IN
9860,antara,NN
9860,segelintir,NND
9860,masyarakat,NN
9860,sipil,JJ
9860,negeri,NN
9860,itu,PR
9860,yang,SC
9860,mampu,JJ
9860,memegang,VB
9860,jabatan,NN
9860,menteri,NN
9860,pertahanan,NN
9860,.,Z
9861,Amerika,NNP
9861,Serikat,NNP
9861,akan,MD
9861,menjanjikan,VB
9861,bantuan,NN
9861,baru,NN
9861,senilai,NN
9861,770,CD
9861,juta,CD
9861,dolar,NN
9861,kepada,IN
9861,Lebanon,NNP
9861,",",Z
9861,sebagai,IN
9861,bagian,NN
9861,dari,IN
9861,upaya,NN
9861,internasional,JJ
9861,besar-besaran,JJ
9861,untuk,SC
9861,membangun,VB
9861,kembali,VB
9861,negara,NN
9861,serta,CC
9861,memperkokoh,VB
9861,pemerintahan,NN
9861,Perdana,NNP
9861,Menteri,NNP
9861,Fuad,NNP
9861,Siniora,NNP
9861,",",Z
9861,kata,VB
9861,Menteri,NNP
9861,Luar,NNP
9861,Negeri,NNP
9861,AS,NNP
9861,",",Z
9861,Condoleezza,NNP
9861,Rice,NNP
9861,di sini,PR
9861,Rabu,NNP
9861,.,Z
9862,Rice,NNP
9862,mengatakan,VB
9862,",",Z
9862,paket,NN
9862,bantuan,NN
9862,tersebut,PR
9862,secara,IN
9862,resmi,JJ
9862,akan,MD
9862,disampaikan,VB
9862,di sini,PR
9862,Kamis,NNP
9862,",",Z
9862,pada,IN
9862,konferensi,NN
9862,bantuan,NN
9862,internasional,JJ
9862,",",Z
9862,yang,SC
9862,akan,MD
9862,menjadikan,VB
9862,jumlah,NN
9862,bantuan,NN
9862,AS,NNP
9862,kepada,IN
9862,Lebanon,NNP
9862,mencapai,VB
9862,lebih,RB
9862,dari,IN
9862,satu,CD
9862,miliar,CD
9862,dolar,NN
9862,",",Z
9862,sejak,IN
9862,perang,NN
9862,34,CD
9862,hari,NN
9862,antara,IN
9862,Juli,NNP
9862,-,Z
9862,Agustus,NNP
9862,antara,IN
9862,Israel,NNP
9862,dan,CC
9862,kelompok,NN
9862,pejuang,NN
9862,Hizbullah,NNP
9862,.,Z
9863,Rusia,NNP
9863,dan,CC
9863,Jepang,NNP
9863,berupaya,VB
9863,memperkokoh,VB
9863,kerja sama,NN
9863,di,IN
9863,bidang,NN
9863,industri,NN
9863,energi,NN
9863,",",Z
9863,kata,VB
9863,kementerian,NNP
9863,luar negeri,NNP
9863,Rusia,NNP
9863,Rabu,NNP
9863,",",Z
9863,menyusul,VB
9863,putaran,NN
9863,pertama,OD
9863,dari,IN
9863,perundingan-perundingan,NN
9863,dalam,IN
9863,rangkaian,NN
9863,',Z
9863,dialog,NN
9863,strategis,JJ
9863,.,Z
9863,',Z
9864,Kedua,CD
9864,pihak,NN
9864,menyuarakan,VB
9864,pandangan-pandangan,NN
9864,mereka,PRP
9864,mengenai,IN
9864,masalah,NN
9864,penjaminan,NN
9864,keamanan,NN
9864,energi,NN
9864,",",Z
9864,dan,CC
9864,mengkonfirmasikan,VB
9864,kesediaan,NN
9864,mereka,PRP
9864,untuk,SC
9864,mencari,VB
9864,cara-cara,NN
9864,guna,SC
9864,meningkatkan,VB
9864,kerja sama,NN
9864,di,IN
9864,lingkungan,NN
9864,ini,PR
9864,",",Z
9864,termasuk,VB
9864,proyek-proyek,NN
9864,bersama,IN
9864,di,IN
9864,bidang,NN
9864,perminyakan,NN
9864,",",Z
9864,gas,NN
9864,dan,CC
9864,industri,NN
9864,nuklir,NN
9864,",",Z
9864,kata,VB
9864,kementerian,NN
9864,dalam,IN
9864,satu,CD
9864,pernyataan,NN
9864,.,Z
9865,Wakil,NNP
9865,Menteri,NNP
9865,Luar,NNP
9865,Negeri,NNP
9865,I,NNP
9865,Rusia,NNP
9865,",",Z
9865,Andrei,NNP
9865,Denisov,NNP
9865,dan,CC
9865,Wakil,NNP
9865,Menteri,NNP
9865,Luar,NNP
9865,Negeri,NNP
9865,Jepang,NNP
9865,",",Z
9865,Shotaro,NNP
9865,Yachi,NNP
9865,juga,RB
9865,',Z
9865,bertukar,VB
9865,pandangan,NN
9865,mengenai,IN
9865,cakupan,NN
9865,luas,JJ
9865,persoalan,NN
9865,keamanan,NN
9865,global,JJ
9865,dan,CC
9865,regional,JJ
9865,",",Z
9865,',Z
9865,di,IN
9865,samping,NN
9865,',Z
9865,persoalan-persoalan,NN
9865,bilateral,JJ
9865,seperti,IN
9865,rencana,NN
9865,dialog,NN
9865,politik,NN
9865,berikut,NN
9865,-nya,PRP
9865,",",Z
9865,',Z
9865,ujar,VB
9865,-nya,PRP
9865,.,Z
9866,Tetapi,CC
9866,agenda,NN
9866,pembicaraan,NN
9866,tidak,NEG
9866,termasuk,VB
9866,perundingan-perundingan,NN
9866,tentang,IN
9866,empat,CD
9866,kepulauan,NN
9866,Kuril,NNP
9866,yang,SC
9866,disengketakan,VB
9866,antara,IN
9866,Moskow,NNP
9866,dan,CC
9866,Tokyo,NNP
9866,selama,IN
9866,lebih,RB
9866,dari,IN
9866,60,CD
9866,tahun,NN
9866,.,Z
9867,Pada,IN
9867,awal,NN
9867,pekan,NN
9867,ini,PR
9867,",",Z
9867,Denisov,NNP
9867,mengatakan,VB
9867,bahwa,SC
9867,perundingan-perundingan,NN
9867,mengenai,IN
9867,persoalan,NN
9867,tersebut,PR
9867,akan,MD
9867,dilanjutkan,VB
9867,",",Z
9867,tetapi,CC
9867,tidak,NEG
9867,menjadi,VB
9867,bagian,NN
9867,dari,IN
9867,',Z
9867,dialog,NN
9867,strategis,JJ
9867,.,Z
9867,',Z
9868,Korea,NNP
9868,Selatan,NNP
9868,Kamis,NNP
9868,menyatakan,VB
9868,bahwa,SC
9868,suatu,CD
9868,perundingan,NN
9868,tingkat,NN
9868,tinggi,JJ
9868,dengan,IN
9868,Korea,NNP
9868,Utara,NNP
9868,akan,MD
9868,dilakukan,VB
9868,jika,SC
9868,Utara,NNP
9868,setuju,VB
9868,untuk,SC
9868,menghentikan,VB
9868,program,NN
9868,senjata nuklir,NN
9868,-nya,PRP
9868,.,Z
9869,Kedua,CD
9869,pihak,NN
9869,telah,MD
9869,melakukan,VB
9869,perundingan,NN
9869,tingkat,NN
9869,tinggi,JJ
9869,yang,SC
9869,bersejarah,VB
9869,pada,IN
9869,tahun,NN
9869,2000,CD
9869,",",Z
9869,namun,CC
9869,hubungan-hubungan,NN
9869,keduanya,CD
9869,semakin,RB
9869,dingin,JJ
9869,dalam,IN
9869,tahun-tahun,NN
9869,belakangan,NN
9869,ini,PR
9869,",",Z
9869,disebabkan,VB
9869,Pyongyang,NNP
9869,melakukan,VB
9869,uji coba,NN
9869,peluncuran,NN
9869,rudal,NN
9869,dan,CC
9869,senjata nuklir,NN
9869,.,Z
9870,Suatu,CD
9870,perundingan,NN
9870,tingkat,NN
9870,tinggi,JJ
9870,antar-Korea,JJ
9870,tampaknya,RB
9870,akan,MD
9870,sulit,JJ
9870,dilakukan,VB
9870,di,IN
9870,masa,NN
9870,datang,VB
9870,",",Z
9870,kata,VB
9870,Presiden,NNP
9870,Roh,NNP
9870,Moo,NNP
9870,-,NNP
9870,Hyun,NNP
9870,dalam,IN
9870,suatu,CD
9870,konferensi pers,NN
9870,menyambut,VB
9870,Tahun,NNP
9870,Baru,NNP
9870,.,Z
9871,Hanya,RB
9871,setelah,SC
9871,perundingan,NN
9871,enam,CD
9871,negara,NN
9871,berakhir,VB
9871,",",Z
9871,persoalan,NN
9871,antar-Korea,X
9871,akan,MD
9871,sepenuh,JJ
9871,-nya,PRP
9871,ditangani,VB
9871,lagi,RB
9871,.,Z
9872,Perundingan,NN
9872,enam,CD
9872,-,Z
9872,pihak,NN
9872,",",Z
9872,melibatkan,VB
9872,dua,CD
9872,Korea,NNP
9872,",",Z
9872,China,NNP
9872,",",Z
9872,Jepang,NNP
9872,",",Z
9872,Rusia,NNP
9872,dan,CC
9872,Amerika,NNP
9872,Serikat,NNP
9872,bertujuan,VB
9872,membujuk,VB
9872,Utara,NNP
9872,menghentikan,VB
9872,program,NN
9872,nuklir,NN
9872,-nya,PRP
9872,",",Z
9872,dan,CC
9872,diganti,VB
9872,dengan,IN
9872,bantuan,NN
9872,energi,NN
9872,serta,CC
9872,ekonomi,NN
9872,",",Z
9872,di,IN
9872,samping,NN
9872,jaminan,NN
9872,keamanan,NN
9872,.,Z
9873,Putaran,NN
9873,mendatang,VB
9873,dari,IN
9873,perundingan,NN
9873,itu,PR
9873,diperkirakan,VB
9873,akan,MD
9873,diselenggarakan,VB
9873,pada,IN
9873,awal,NN
9873,bulan,NN
9873,depan,NN
9873,",",Z
9873,dan,CC
9873,Seoul,NNP
9873,Rabu,NNP
9873,mengatakan,VB
9873,",",Z
9873,bahwa,SC
9873,pihak,NN
9873,-nya,PRP
9873,mengharapkan,VB
9873,tercapai,VB
9873,-nya,PRP
9873,beberapa,CD
9873,kemajuan,NN
9873,di,IN
9873,tengah,NN
9873,tanda-tanda,NN
9873,kelenturan,NN
9873,Washington,NNP
9873,dan,CC
9873,Pyongyang,NNP
9873,.,Z
9874,Pemerintah,NN
9874,Roh,NNP
9874,telah,MD
9874,melakukan,VB
9874,kebijakan,NN
9874,yang,SC
9874,',Z
9874,bersinar,VB
9874,',Z
9874,dalam,IN
9874,pendekatan,NN
9874,dengan,IN
9874,negara,NN
9874,tetangga,NN
9874,-nya,PRP
9874,itu,PR
9874,.,Z
9874,Terdapat,VB
9874,spekulasi,NN
9874,media,NN
9874,bahwa,SC
9874,Roh,NNP
9874,mungkin,MD
9874,akan,MD
9874,mengupayakan,VB
9874,suatu,CD
9874,perundingan,NN
9874,puncak,NN
9874,dengan,IN
9874,pemimpin,NN
9874,Utara,NNP
9874,",",Z
9874,Kim,NNP
9874,Jong,NNP
9874,-,NNP
9874,Il,NNP
9874,untuk,SC
9874,menggenjot,VB
9874,prospek,NN
9874,pencalonan,NN
9874,-nya,PRP
9874,dalam,IN
9874,pemilihan,NN
9874,presiden,NN
9874,pada,IN
9874,Desember,NNP
9874,2007,CD
9874,.,Z
9875,Roh,NNP
9875,juga,RB
9875,mengatakan,VB
9875,bahwa,SC
9875,dia,PRP
9875,tidak,NEG
9875,tahu,VB
9875,jika,SC
9875,Utara,NNP
9875,akan,MD
9875,melakukan,VB
9875,uji coba,NN
9875,senjata nuklir,NN
9875,-nya,PRP
9875,yang,SC
9875,kedua,OD
9875,",",Z
9875,setelah,SC
9875,uji coba,NN
9875,yang,SC
9875,pertama,OD
9875,Oktober,NNP
9875,lalu,CC
9875,.,Z
9876,Saya,PRP
9876,tidak,NEG
9876,tahu,VB
9876,apakah,WH
9876,hal,NN
9876,itu,PR
9876,benar,JJ
9876,atau,CC
9876,tidak,NEG
9876,tetapi,CC
9876,kami,PRP
9876,sepenuh,JJ
9876,-nya,PRP
9876,mempersiapkan,VB
9876,bagi,IN
9876,sesuatu,PRP
9876,situasi,NN
9876,yang,SC
9876,tidak,NEG
9876,diharapkan,VB
9876,",",Z
9876,kata,VB
9876,-nya,PRP
9876,.,Z
9877,Kepala,NNP
9877,Staf,NNP
9877,Gabungan,NNP
9877,Rabu,NNP
9877,mengatakan,VB
9877,",",Z
9877,bahwa,SC
9877,Seoul,NNP
9877,akan,MD
9877,memperkuat,VB
9877,pengamatan,NN
9877,-nya,PRP
9877,terhadap,IN
9877,kegiatan,NN
9877,nuklir,NN
9877,Utara,NNP
9877,dalam,IN
9877,tahun,NN
9877,ini,PR
9877,",",Z
9877,serta,CC
9877,pembangunan,NN
9877,pertahanan,NN
9877,-nya,PRP
9877,.,Z
9878,Pasukan,NN
9878,militer,NN
9878,Amerika,NNP
9878,Serikat,NNP
9878,melancarkan,VB
9878,serangan,NN
9878,udara,NN
9878,kedua,OD
9878,di,IN
9878,Somalia,NNP
9878,selatan,NN
9878,dalam,IN
9878,pekan,NN
9878,ini,PR
9878,terhadap,IN
9878,apa,WH
9878,yang,SC
9878,dicurigai,VB
9878,sebagai,IN
9878,operasi,NNP
9878,Al-Qaeda,NNP
9878,",",Z
9878,kata,VB
9878,seorang,NND
9878,pejabat,NN
9878,AS,NNP
9878,membenarkan,VB
9878,Rabu,NNP
9878,.,Z
9879,Pejabat,NN
9879,tersebut,PR
9879,",",Z
9879,yang,SC
9879,berbicara,VB
9879,dalam,IN
9879,kondisi,NN
9879,tak,NEG
9879,bersedia,VB
9879,disebut,VB
9879,nama,NN
9879,-nya,PRP
9879,",",Z
9879,mengatakan,VB
9879,bahwa,SC
9879,serangan,NN
9879,yang,SC
9879,dilancarkan,VB
9879,Senin,NNP
9879,ditujukan,VB
9879,kepada,IN
9879,tokoh-tokoh,NN
9879,kurang,RB
9879,dikenal,VB
9879,yang,SC
9879,punya,VB
9879,hubungan,NN
9879,dengan,IN
9879,Al-Qaeda,NNP
9879,daripada,IN
9879,tokoh-tokoh,NN
9879,senior,JJ
9879,-nya,PRP
9879,pada,IN
9879,jaringan,NN
9879,di,IN
9879,Afrika,NNP
9879,Timur,NNP
9879,.,Z
9880,Tapi,CC
9880,itu,PR
9880,bukan,NEG
9880,lah,RP
9880,terhadap,IN
9880,Al-Qaeda,NNP
9880,Afrika,NNP
9880,Timur,NNP
9880,saja,RB
9880,",",Z
9880,kata,VB
9880,pejabat,NN
9880,itu,PR
9880,.,Z
9881,Pentagon,NNP
9881,menolak,VB
9881,memberikan,VB
9881,konfirmasi,NN
9881,atau,CC
9881,membantah,VB
9881,bahwa,SC
9881,satu,CD
9881,pesawat,NN
9881,AC,NNP
9881,-,NNP
9881,130,NNP
9881,bersenjata,VB
9881,melancarkan,VB
9881,serangan,NN
9881,udara atas,NN
9881,Somalia,NNP
9881,selatan,NN
9881,untuk,IN
9881,kedua,OD
9881,kali,NN
9881,-nya,PRP
9881,dalam,IN
9881,bulan,NN
9881,ini,PR
9881,.,Z
9882,Akan,MD
9882,dilakukan,VB
9882,berkali-kali,RB
9882,jika,SC
9882,di sana,PR
9882,ada,VB
9882,kegiatan-kegiatan,NN
9882,dan,CC
9882,operasi-operasi,NN
9882,seperti,IN
9882,yang,SC
9882,saya,PRP
9882,katakan,VB
9882,",",Z
9882,dan,CC
9882,akan,MD
9882,ada,VB
9882,pula,RB
9882,beberapa,CD
9882,kali,NND
9882,lain,JJ
9882,-nya,PRP
9882,manakala,SC
9882,saya,PRP
9882,mau,RB
9882,",",Z
9882,kata,VB
9882,juru bicara,NN
9882,Pentagon,NNP
9882,",",Z
9882,Bryan,NNP
9882,Whitman,NNP
9882,.,Z
9883,Dan,CC
9883,saya,PRP
9883,tak,NEG
9883,punya,VB
9883,kepentingan,NN
9883,untuk,IN
9883,anda,PRP
9883,tentang,IN
9883,Somalia,NNP
9883,.,Z
9884,Whitman,NNP
9884,sebelumnya,SC
9884,mengkonfirmasikan,VB
9884,adanya,NN
9884,serangan,NN
9884,udara,NN
9884,di,IN
9884,Somalia,NNP
9884,selatan,NN
9884,8,CD
9884,Januari,NNP
9884,",",Z
9884,bahwa,SC
9884,serangan,NN
9884,itu,PR
9884,juga,RB
9884,ditujukan,VB
9884,terhadap,IN
9884,orang-orang,NN
9884,yang,SC
9884,dicurigai,VB
9884,sebagai,IN
9884,pemimpin,NN
9884,Al-Qaeda,NNP
9884,di,IN
9884,wilayah,NN
9884,bergolak,VB
9884,.,Z
9885,Pejabat,NN
9885,AS,NNP
9885,itu,PR
9885,mengatakan,VB
9885,",",Z
9885,pihak,NN
9885,-nya,PRP
9885,',Z
9885,menyangsikan,VB
9885,',Z
9885,bahwa,SC
9885,serangan,NN
9885,udara,NN
9885,pertama,OD
9885,itu,PR
9885,dilakukan,VB
9885,untuk,IN
9885,sasaran,NN
9885,yang,SC
9885,besar,JJ
9885,.,Z
9886,Sementara,SC
9886,tidak,NEG
9886,mengkonfirmasikan,VB
9886,serangan,NN
9886,kedua,OD
9886,",",Z
9886,Whitman,NNP
9886,mengatakan,VB
9886,",",Z
9886,',Z
9886,kami,PRP
9886,melakukan,VB
9886,hal,NN
9886,itu,PR
9886,setelah,SC
9886,Al-Qaeda,NNP
9886,melancarkan,VB
9886,perang,NN
9886,teror,NN
9886,terhadap,IN
9886,kami,PRP
9886,.,Z
9886,',Z
9887,Dia,PRP
9887,juga,RB
9887,mengatakan,VB
9887,",",Z
9887,pihak,NN
9887,-nya,PRP
9887,akan,MD
9887,melakukan,VB
9887,kerja sama,NN
9887,erat,JJ
9887,dengan,IN
9887,berbagai,CD
9887,negara,NN
9887,di,IN
9887,seluruh,CD
9887,dunia,NN
9887,",",Z
9887,termasuk,VB
9887,di,IN
9887,kawasan,NN
9887,ini,PR
9887,",",Z
9887,',Z
9887,namun,CC
9887,sangat,RB
9887,wajar,JJ
9887,jika,SC
9887,beberapa,CD
9887,dari,IN
9887,operasi-operasi,NN
9887,kami,PRP
9887,tidak,NEG
9887,layak,JJ
9887,bagi,IN
9887,pembicaraan,NN
9887,umum,JJ
9887,',Z
9887,",",Z
9887,kata,VB
9887,-nya,PRP
9887,.,Z
9888,Surat kabar,NNP
9888,the,NNP
9888,Washington,NNP
9888,Post,NNP
9888,mengutip,VB
9888,pejabat-pejabat,NN
